featureId,feature,featureColor,featureLayer,featureWeight
12071783555,"-23.383823480832677,120.1916809996396432;-23.383822968675557,120.1922103106957725;-23.383982330948005,120.1922110061866895;-23.383979050380322,120.1916835531333076;-23.383823480832677,120.1916809996396432",blue,Jimblebar Lanes,1
12062040664,"-23.314990580573595,120.1190610243597763;-23.314867062872592,120.1190627763942086;-23.314786883618884,120.1190677588909179;-23.314774653715286,120.1192104529722010;-23.314862503547419,120.1192198480737046;-23.314994507425316,120.1192220087472942;-23.314990580573595,120.1190610243597763",blue,Jimblebar Lanes,1
12081502543,"-23.307109416153209,120.1051012271918968;-23.307104454006282,120.1050878278107144;-23.307078930797609,120.1049863063153507;-23.307063873066885,120.1049135396838979;-23.307029453270719,120.1046642368983938;-23.307018538852034,120.1046266797129944;-23.306885631456834,120.1046266706488880;-23.306875042905834,120.1047128345740693;-23.306892421122493,120.1048804704987217;-23.306931099687002,120.1050767642229769;-23.306957893126513,120.1051566712907181;-23.307109416153209,120.1051012271918968",blue,Jimblebar Lanes,1
12081614119,"-23.376077318099551,120.1716457727161310;-23.376098904217142,120.1716222036093867;-23.376132501797100,120.1715886593921541;-23.376162572808176,120.1715735019420118;-23.376184153401534,120.1715692978748076;-23.376156843246375,120.1714016612728103;-23.376141944780622,120.1714036163213929;-23.376087855476239,120.1714224886563320;-23.376043871995015,120.1714648344561313;-23.375993385516079,120.1715145150548277;-23.375968277823736,120.1715389641504923;-23.376077318099551,120.1716457727161310",blue,Jimblebar Lanes,1
12082409468,"-23.385870584255254,120.1301358148872868;-23.386008004968246,120.1301400297981672;-23.386190114019756,120.1301631237804898;-23.386328973686714,120.1301872906488132;-23.386349510637314,120.1300434234952768;-23.386222930290555,120.1300198442837780;-23.386025833459448,120.1299952822308304;-23.385874327647157,120.1299903817367417;-23.385870584255254,120.1301358148872868",blue,Jimblebar Lanes,1
12083307382,"-23.410933800805443,120.0805514811968712;-23.410930998596074,120.0805627283774331;-23.410920339173242,120.0805808212483768;-23.410901643155956,120.0806015542584968;-23.410872291761364,120.0806261986712105;-23.410812868546589,120.0806688368277364;-23.410777378496303,120.0806896664957577;-23.410750739690334,120.0807007164442318;-23.410735841085080,120.0807031605089645;-23.410730240516564,120.0807121580243482;-23.410727308928706,120.0808604275239825;-23.410749247195942,120.0808684488851589;-23.410770376030648,120.0808653206226963;-23.410827625525181,120.0808463507000460;-23.410892103158144,120.0808101679015303;-23.410989727756320,120.0807375067580934;-23.411038499360310,120.0806855765681112;-23.411068490292499,120.0806346231296313;-23.411084034629187,120.0805841577220724;-23.410933800805443,120.0805514811968712",blue,Jimblebar Lanes,1
12092648477,"-23.314230500235096,120.1213332350101114;-23.314199904729624,120.1216044412856052;-23.314176279855714,120.1218115869195904;-23.314158918998361,120.1218996086443157;-23.314302832581305,120.1219319913287892;-23.314310341244244,120.1218809385538167;-23.314338772097029,120.1216016144624486;-23.314362681122470,120.1213479145094563;-23.314230500235096,120.1213332350101114",blue,Jimblebar Lanes,1
12093939837,"-23.382367772752332,120.1057550885482809;-23.382357712350649,120.1055723914249806;-23.382357174681974,120.1055581121164546;-23.382224807578065,120.1055631888572542;-23.382225523037423,120.1055872485010957;-23.382234140802318,120.1057629036933130;-23.382367772752332,120.1057550885482809",blue,Jimblebar Lanes,1
12096865199,"-23.374344148669135,120.1398399456982884;-23.374315982264960,120.1398252732925919;-23.374279873462705,120.1397995485800295;-23.374263087353353,120.1397718691206109;-23.374249465368075,120.1397303018180510;-23.374241894733459,120.1396820843084158;-23.374119457977741,120.1396927365106704;-23.374123295850419,120.1398491241402207;-23.374147207615476,120.1399023307291261;-23.374165437672924,120.1399324553678177;-23.374208315545113,120.1399676674555162;-23.374235850335340,120.1399808727696589;-23.374290111738771,120.1399917326289552;-23.374355756561844,120.1399786314727693;-23.374344148669135,120.1398399456982884",blue,Jimblebar Lanes,1
12096865181,"-23.375009134953972,120.1401640131567567;-23.375016277377679,120.1401307605450134;-23.375024861740671,120.1401069949451031;-23.375035341615109,120.1400852833423341;-23.375046813511589,120.1400676795429596;-23.375077431593698,120.1400338417128335;-23.375049478636624,120.1399039571145124;-23.374969567129146,120.1399198935914547;-23.374939043689814,120.1399384741238585;-23.374905626244153,120.1399735832050865;-23.374883583875982,120.1400139744366024;-23.374872105255561,120.1400551488144069;-23.374867853545962,120.1400834136584659;-23.374867934629256,120.1401156887305236;-23.374874056182145,120.1401794568552059;-23.375009134953972,120.1401640131567567",blue,Jimblebar Lanes,1
11983537393,"-23.369496139409915,120.0744955153781425;-23.369575845533442,120.0745665259603548;-23.369829048277916,120.0747827861741800;-23.369914133426408,120.0746718831118955;-23.369658764438939,120.0744530798663060;-23.369582402238982,120.0743709199437079;-23.369496139409915,120.0744955153781425",blue,Jimblebar Lanes,1
12098494562,"-23.373281761746970,120.0940533880328800;-23.373195086247390,120.0940420369468263;-23.373101461766780,120.0940188511958011;-23.373086704933089,120.0941573395657791;-23.373272244013493,120.0941839546983735;-23.373281761746970,120.0940533880328800",blue,Jimblebar Lanes,1
12092664282,"-23.377016542912001,120.1706101005441557;-23.376961022102998,120.1705829074592419;-23.376897100999225,120.1705672545828037;-23.376837238943578,120.1705656856485812;-23.376787576209960,120.1705763428139267;-23.376743598755173,120.1705975631160460;-23.376693476283454,120.1706372678099131;-23.376619597042921,120.1707134514891000;-23.376609842895104,120.1707232311470705;-23.376718065814740,120.1708466662063900;-23.376816240804069,120.1707436860985992;-23.376830689715284,120.1707350803995882;-23.376847936343941,120.1707309738400453;-23.376867710070092,120.1707304861724274;-23.376895969777835,120.1707345958354416;-23.376923144466868,120.1707440846022135;-23.376939574576351,120.1707536704394515;-23.377016542912001,120.1706101005441557",blue,Jimblebar Lanes,1
12101122929,"-23.322430666079884,120.0982416687723491;-23.322435464124312,120.0975642839154108;-23.322296327029764,120.0975631007876644;-23.322291799856386,120.0982404856630757;-23.322430666079884,120.0982416687723491",blue,Jimblebar Lanes,1
12103504426,"-23.378073018794393,120.1456461910609143;-23.377873256553850,120.1454698382102762;-23.377859083926318,120.1454594701011403;-23.377773991021577,120.1455975624613648;-23.377807211006936,120.1456216243219714;-23.377996419013688,120.1457638431248908;-23.378073018794393,120.1456461910609143",blue,Jimblebar Lanes,1
12111722079,"-23.308713877605027,120.0924341554276710;-23.308475335717659,120.0924158499550678;-23.308410147061465,120.0924124223961721;-23.308351460482278,120.0924048875449694;-23.308317965524545,120.0923952027406998;-23.308310021424554,120.0923901164308639;-23.308236664089100,120.0925358382435269;-23.308291102474109,120.0925593147318085;-23.308351683644037,120.0925721310867425;-23.308553749457613,120.0925861307295226;-23.308701912043839,120.0925997354832471;-23.308713877605027,120.0924341554276710",blue,Jimblebar Lanes,1
12111722120,"-23.308526727571510,120.0933070365090213;-23.308517613798294,120.0932875730443255;-23.308507151779965,120.0932466905798945;-23.308492461795081,120.0931508424107925;-23.308484176063809,120.0930772938153259;-23.308457377541067,120.0926986956770069;-23.308440340230285,120.0926020649219652;-23.308413096845633,120.0925168764490156;-23.308382414559833,120.0924592682529340;-23.308344414849660,120.0924153520102803;-23.308310021424554,120.0923901164308639;-23.308236664089100,120.0925358382435269;-23.308242261588597,120.0925375990834431;-23.308260313660061,120.0925586280094293;-23.308273849819016,120.0925845467890315;-23.308288374233490,120.0926277768080781;-23.308300548559950,120.0926799067609550;-23.308309196094326,120.0927512059067624;-23.308331222313698,120.0930839340038543;-23.308351672132067,120.0932455063376078;-23.308370427805316,120.0933321612801855;-23.308394518560764,120.0933909426655163;-23.308526727571510,120.0933070365090213",blue,Jimblebar Lanes,1
12112187457,"-23.368136735407205,120.1890457953797679;-23.368153159573952,120.1890762133049958;-23.368162361879808,120.1891018383793393;-23.368173722839813,120.1891566089640071;-23.368181470986110,120.1892155848412577;-23.368186951355294,120.1893114323822762;-23.368193837588841,120.1895432265115176;-23.368199972120709,120.1898780073926876;-23.368199695725425,120.1898973724137546;-23.368365919534371,120.1898999266340253;-23.368352814002839,120.1893139865779162;-23.368342023019906,120.1891602391614345;-23.368322008778091,120.1890543168963393;-23.368299002985552,120.1889903520137106;-23.368273011557126,120.1889476102287885;-23.368235732551542,120.1889093666227363;-23.368209731637059,120.1888998779360141;-23.368136735407205,120.1890457953797679",blue,Jimblebar Lanes,1
12112230314,"-23.328802788698929,120.0590948927250255;-23.328713665092636,120.0591195330613544;-23.328697592154829,120.0591239331106372;-23.328669238585514,120.0591323422549053;-23.328628972688536,120.0591197228919096;-23.328555920122839,120.0591466137985957;-23.328537498240923,120.0591559038492787;-23.328606076554465,120.0593043738322563;-23.328621970362382,120.0592948880026982;-23.328671724837159,120.0592791450755504;-23.328697195922915,120.0592468717461164;-23.328724917124978,120.0592396361975045;-23.328740809482085,120.0592352361359064;-23.328829933060478,120.0592106936028075;-23.328802788698929,120.0590948927250255",blue,Jimblebar Lanes,1
12112807023,"-23.381217348516950,120.1444915449376844;-23.381333656130933,120.1444437270893075;-23.381403916029119,120.1443946346585233;-23.381466143713176,120.1443328272598055;-23.381517268669502,120.1442605541580830;-23.381557831747390,120.1441809450936618;-23.381586026805039,120.1440951735821482;-23.381601221112495,120.1440056846611886;-23.381603233196251,120.1439156080218276;-23.381590073850692,120.1438348216548262;-23.381454358638188,120.1438657182205116;-23.381454435675957,120.1439121747609193;-23.381451702524909,120.1439978502056689;-23.381439404762697,120.1440619104838743;-23.381417898277591,120.1441228404306362;-23.381387995989643,120.1441795642658438;-23.381349517987755,120.1442297346996617;-23.381317094266048,120.1442629855872542;-23.381241324312898,120.1443202931137398;-23.381172964390186,120.1443557910248653;-23.381217348516950,120.1444915449376844",blue,Jimblebar Lanes,1
12113265503,"-23.392951019504062,120.0802809046945995;-23.392781963018761,120.0803963987820507;-23.392474641150022,120.0806200538144722;-23.392410427998970,120.0806786335711310;-23.392345215767133,120.0807578497415853;-23.392439269239855,120.0808597671235489;-23.392508002237340,120.0807825072578442;-23.392520285519363,120.0807692068560088;-23.392556320241267,120.0807381078857835;-23.392667039813911,120.0806553739025204;-23.392913943879017,120.0804792471203903;-23.392992331247910,120.0804254606887574;-23.393016894408136,120.0804107918791466;-23.392951019504062,120.0802809046945995",blue,Jimblebar Lanes,1
12113568018,"-23.413615734277533,120.0791481877233392;-23.413665836772730,120.0791785101421522;-23.413723797876398,120.0791970967090834;-23.413789436617234,120.0792053166570375;-23.413887583120489,120.0792021936470767;-23.414044604316677,120.0791801986285340;-23.414206776526843,120.0791425554441791;-23.414302764292248,120.0791105803335840;-23.414246918675767,120.0789559496153494;-23.414228135716152,120.0789649462317118;-23.414125377011501,120.0789939867835808;-23.414037248021967,120.0790136392229141;-23.413943522174640,120.0790292813480413;-23.413865508773324,120.0790381761217349;-23.413813410627570,120.0790403242398129;-23.413774766915774,120.0790383655397255;-23.413741541908385,120.0790319082605189;-23.413717617727752,120.0790222241089634;-23.413706604537066,120.0790143990993263;-23.413615734277533,120.0791481877233392",blue,Jimblebar Lanes,1
12112304687,"-23.382189866811885,120.1878502290454187;-23.382201546570032,120.1874204824409819;-23.382195707829466,120.1873148545523326;-23.382054674581767,120.1873138669017349;-23.382048956297035,120.1874190049860510;-23.382040098920080,120.1877667926746360;-23.382036736442898,120.1878429811629718;-23.382189866811885,120.1878502290454187",blue,Jimblebar Lanes,1
12114004784,"-23.384970163644480,120.1261797105525720;-23.384901023668117,120.1261010720388683;-23.384895246955028,120.1260945188283667;-23.384880443941156,120.1260783802855571;-23.384874046132484,120.1260334881657917;-23.384856084993075,120.1260102097716732;-23.384846068595360,120.1259897682131006;-23.384832446637983,120.1259481031073108;-23.384814409855812,120.1258734780112846;-23.384768778794853,120.1256776728290380;-23.384745953108711,120.1256153706136347;-23.384732236424856,120.1255892562152572;-23.384603095723601,120.1256786395619933;-23.384606706026293,120.1256832365601106;-23.384619608088185,120.1257163927356290;-23.384635843583183,120.1257751735852415;-23.384654959887729,120.1258636868138199;-23.384694371237602,120.1260233043760865;-23.384720085963842,120.1260864870176056;-23.384756728472948,120.1261403790973541;-23.384792932113281,120.1261501618895842;-23.384814865246886,120.1261761790450806;-23.384821183506774,120.1261834169151383;-23.384890323483137,120.1262620554288420;-23.384970163644480,120.1261797105525720",blue,Jimblebar Lanes,1
12114119934,"-23.382739154745047,120.1946321382127212;-23.382672078556855,120.1945986849329043;-23.382612221997541,120.1945778487623717;-23.382526001158231,120.1945552503356564;-23.382508847358839,120.1945504568074270;-23.382471420002652,120.1947157417168471;-23.382609554333591,120.1947504712847490;-23.382642506349517,120.1947643615909626;-23.382665616856794,120.1947777622098389;-23.382739154745047,120.1946321382127212",blue,Jimblebar Lanes,1
